Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
76,3.0,0.0,0.0,301.0,16.0,21.0,1361.0,0.0,11.126284894924822,0.0,0.0,311.8618586063385,,,,,,,,,,,,,,,,,,,,,4.849104191950699,3.6534743897560022,11.046535731821772,0.15928046117698325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,342.0,17.0,41.0,1402.0,0.0,26.514343083226073,0.0,0.0,315.97189474105835,,,,,,,,,,,,,,,,,,,,,11.877215172866737,8.413271430679092,26.0795102020324,0.6338329802652709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,364.0,18.0,22.0,1424.0,0.0,15.904406008519876,0.0,0.0,318.5032699108124,,,,,,,,,,,,,,,,,,,,,6.978656856579885,5.382410989681588,15.782424624499495,0.039622043759508285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,386.0,19.0,22.0,1446.0,0.0,14.547170292566264,0.0,0.0,320.83047747612,,,,,,,,,,,,,,,,,,,,,6.476223217151669,4.594807269961534,14.433546040323531,0.2412188020949122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,408.0,20.0,22.0,1468.0,0.0,13.153294316167523,0.0,0.0,323.227632522583,,,,,,,,,,,,,,,,,,,,,4.985223504181234,4.613538175711105,13.069745820971661,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,31.0,1.0,31.0,1499.0,0.0,16.287780179169122,0.0,0.0,391.70091795921326,,,,,,,,,,,,,,,,,,,,,6.178452934818609,5.382141017928497,16.12848898767611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,53.0,2.0,22.0,1521.0,0.0,15.723283569768515,0.0,0.0,394.15822744369507,,,,,,,,,,,,,,,,,,,,,7.0359731795466365,5.126210833906308,15.599675911966509,0.29773958704524717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,73.0,3.0,20.0,1541.0,0.0,12.862893548053457,0.0,0.0,396.444531917572,,,,,,,,,,,,,,,,,,,,,6.150169352564607,3.8532127795852538,12.76540821201799,0.4946066926551306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,100.0,4.0,27.0,1568.0,0.0,18.379833655095155,0.0,0.0,399.3219361305237,,,,,,,,,,,,,,,,,,,,,7.855770151101796,5.960531121970775,18.204117892682884,0.1616405243783866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,129.0,5.0,29.0,1597.0,0.0,21.8478488214553,0.0,0.0,402.2729387283325,,,,,,,,,,,,,,,,,,,,,10.236135520441056,6.5024526852712885,21.594167632459794,0.705441202276134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,170.0,6.0,41.0,1638.0,0.0,25.09492097651421,0.0,0.0,406.50318694114685,,,,,,,,,,,,,,,,,,,,,10.790733873827744,8.215924365186252,24.70187994569873,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,196.0,7.0,26.0,1664.0,0.0,18.376844667923194,0.0,0.0,409.2655084133148,,,,,,,,,,,,,,,,,,,,,9.402920973438084,5.934597885876308,18.168687929785445,0.21748844615414464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,222.0,8.0,26.0,1690.0,0.0,17.996561965327693,0.0,0.0,411.94722390174866,,,,,,,,,,,,,,,,,,,,,7.39312202998069,6.143242472583028,17.840002958462165,0.10015879848712272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,239.0,9.0,17.0,1707.0,0.0,9.81126283268105,0.0,0.0,413.79072093963623,,,,,,,,,,,,,,,,,,,,,4.218407248886557,3.2152670719775895,9.759058266925564,0.209598550853191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,272.0,10.0,33.0,1740.0,0.0,19.473507230145728,0.0,0.0,417.18759846687317,,,,,,,,,,,,,,,,,,,,,7.757097660314646,6.609388165818865,19.25601578290537,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,286.0,11.0,14.0,1754.0,0.0,0.0,0.0,0.0,418.7573482990265,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,304.0,12.0,18.0,1772.0,0.0,10.560026850838089,0.0,0.0,420.8225758075714,,,,,,,,,,,,,,,,,,,,,4.4123638148537125,3.5713076175309184,10.501596994562851,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,325.0,13.0,21.0,1793.0,0.0,11.410938720501502,0.0,0.0,422.98720836639404,,,,,,,,,,,,,,,,,,,,,5.227776429796038,3.511464584745704,11.323791675034178,0.26696109783868227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,346.0,14.0,21.0,1814.0,0.0,11.918675612693665,0.0,0.0,425.36376428604126,,,,,,,,,,,,,,,,,,,,,4.878130219516398,4.0776409981285004,11.839902843868716,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,364.0,15.0,18.0,1832.0,0.0,8.02863802923136,0.0,0.0,427.41375708580017,,,,,,,,,,,,,,,,,,,,,2.8271823633167164,2.7369314751357705,7.993728209382215,0.40994474173390666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,380.0,16.0,16.0,1848.0,0.0,7.110654260214912,0.0,0.0,429.3425557613373,,,,,,,,,,,,,,,,,,,,,3.0285910283743567,2.387314612995359,7.076342412242996,0.1347603008557059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,418.0,17.0,38.0,1886.0,0.0,25.03860000401214,0.0,0.0,433.1210196018219,,,,,,,,,,,,,,,,,,,,,11.952131542687852,8.252393571194352,24.633661695118548,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,446.0,18.0,28.0,1914.0,0.0,20.251556184094603,0.0,0.0,436.3325731754303,,,,,,,,,,,,,,,,,,,,,8.68441324930343,6.655675555402278,20.048469503651912,0.25723213697861924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,471.0,19.0,25.0,1939.0,0.0,16.557902136586335,0.0,0.0,438.8643867969513,,,,,,,,,,,,,,,,,,,,,7.378407352737606,5.070777532618277,16.406238022575025,0.3683378359149795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,500.0,20.0,29.0,1968.0,0.0,20.567211937844945,0.0,0.0,441.70870089530945,,,,,,,,,,,,,,,,,,,,,9.014196264861956,6.710660629266649,20.346472845381864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,25.0,1.0,25.0,1993.0,0.0,15.194797873871355,0.0,0.0,519.9462523460388,,,,,,,,,,,,,,,,,,,,,6.411570608946619,5.064838291297144,15.064622789604107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,48.0,2.0,23.0,2016.0,0.0,14.559241660027661,0.0,0.0,522.4791090488434,,,,,,,,,,,,,,,,,,,,,5.801862032110296,4.990408120745929,14.454693766127612,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,81.0,3.0,33.0,2049.0,0.0,17.789530321128243,0.0,0.0,525.8601322174072,,,,,,,,,,,,,,,,,,,,,6.530464066064454,5.899997896987973,17.60922584942112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,105.0,4.0,24.0,2073.0,0.0,11.969194483314322,0.0,0.0,528.4289109706879,,,,,,,,,,,,,,,,,,,,,4.410878879329581,4.081639039482869,11.887095694503724,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,127.0,5.0,22.0,2095.0,0.0,14.197258450456571,0.0,0.0,530.8374934196472,,,,,,,,,,,,,,,,,,,,,5.935554447539726,4.7989034508259,14.0948518614818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,142.0,6.0,15.0,2110.0,0.0,6.816796659600929,0.0,0.0,532.4682996273041,,,,,,,,,,,,,,,,,,,,,2.886847306522818,2.386140263812312,6.7870612855128245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,166.0,7.0,24.0,2134.0,0.0,16.404927935363776,0.0,0.0,534.9389734268188,,,,,,,,,,,,,,,,,,,,,8.620067522218065,4.803021805653092,16.230491066472418,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,196.0,8.0,30.0,2164.0,0.0,16.844598110316976,0.0,0.0,538.0048778057098,,,,,,,,,,,,,,,,,,,,,5.913161008878879,5.79213004953533,16.70058775497281,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,214.0,9.0,18.0,2182.0,0.0,10.833450824048093,0.0,0.0,539.991423368454,,,,,,,,,,,,,,,,,,,,,4.449861375552865,3.724881814368301,10.77489232905392,0.008542724389104972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,254.0,10.0,40.0,2222.0,0.0,21.45681342078264,0.0,0.0,544.3219084739685,,,,,,,,,,,,,,,,,,,,,9.503664892960614,6.407491523902065,21.118883473127,0.46446671944644546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,275.0,11.0,21.0,2243.0,0.0,8.789840728179444,0.0,0.0,546.5871245861053,,,,,,,,,,,,,,,,,,,,,4.980225834240374,3.518736104189951,8.746296696117046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,294.0,12.0,19.0,2262.0,0.0,11.593667100096285,0.0,0.0,548.5342345237732,,,,,,,,,,,,,,,,,,,,,4.611198419804867,4.096160358663774,11.52910100302504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,320.0,13.0,26.0,2288.0,0.0,16.141545895481965,0.0,0.0,551.2709472179413,,,,,,,,,,,,,,,,,,,,,7.330629526067346,5.40175048083101,15.982899343592056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,344.0,14.0,24.0,2312.0,0.0,12.044570337490796,0.0,0.0,554.0389652252197,,,,,,,,,,,,,,,,,,,,,4.465075348794786,4.1857551051859,11.961319206212941,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,381.0,15.0,37.0,2349.0,0.0,25.84013885341259,0.0,0.0,557.8507642745972,,,,,,,,,,,,,,,,,,,,,11.433481852146567,8.108192130021624,25.468010578028647,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,401.0,16.0,20.0,2369.0,0.0,11.116102455247104,0.0,0.0,559.9848208427429,,,,,,,,,,,,,,,,,,,,,5.54485033399949,3.3218977404829775,11.027248919156508,0.5102377273403448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,451.0,17.0,50.0,2419.0,0.0,33.532941284842835,0.0,0.0,564.921783208847,,,,,,,,,,,,,,,,,,,,,14.565500813041304,11.488571316075909,32.870374122060774,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,478.0,18.0,27.0,2446.0,0.0,20.510106520923593,0.0,0.0,567.7177226543427,,,,,,,,,,,,,,,,,,,,,9.479360215144643,6.388520207910204,20.29473296631435,0.3988871531090997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,505.0,19.0,27.0,2473.0,0.0,18.259237525507505,0.0,0.0,570.5865995883942,,,,,,,,,,,,,,,,,,,,,8.189665130551603,5.67964973681398,18.074246986709042,0.21900733484769486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,521.0,20.0,16.0,2489.0,0.0,8.185164430022732,0.0,0.0,572.4341764450073,,,,,,,,,,,,,,,,,,,,,3.094884219685202,2.9033669363703227,8.151942014594944,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,17.0,1.0,17.0,2506.0,0.0,10.794421500958908,0.0,0.0,658.487024307251,,,,,,,,,,,,,,,,,,,,,5.424194270695597,3.0714989324046376,10.72364676824681,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,49.0,2.0,32.0,2538.0,0.0,27.554987439810755,0.0,0.0,662.1159665584564,,,,,,,,,,,,,,,,,,,,,13.149343534660282,8.698714549955618,27.18855837489304,0.2369593146322886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,75.0,3.0,26.0,2564.0,0.0,17.43767733738009,0.0,0.0,664.9447586536407,,,,,,,,,,,,,,,,,,,,,7.382127979216434,5.831271508833021,17.280285300235636,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,107.0,4.0,32.0,2596.0,0.0,23.02857287745174,0.0,0.0,668.5273456573486,,,,,,,,,,,,,,,,,,,,,10.227864721034834,7.0019429682656655,22.746751963553773,0.5691588679208592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,153.0,5.0,46.0,2642.0,0.0,32.793056585314545,0.0,0.0,673.1022913455963,,,,,,,,,,,,,,,,,,,,,12.888063668685465,10.884445629596252,32.26470279744711,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,177.0,6.0,24.0,2666.0,0.0,16.772679315245554,0.0,0.0,675.61376953125,,,,,,,,,,,,,,,,,,,,,8.775369656389215,4.627702395277598,16.595244336921716,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,211.0,7.0,34.0,2700.0,0.0,20.79462875368299,0.0,0.0,679.0941247940063,,,,,,,,,,,,,,,,,,,,,8.321247767131918,7.211374056981448,20.552791359528197,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,238.0,8.0,27.0,2727.0,0.0,17.279260139885633,0.0,0.0,681.9385917186737,,,,,,,,,,,,,,,,,,,,,6.785467583841119,5.903666134228975,17.130295976779507,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,253.0,9.0,15.0,2742.0,0.0,8.476579396090186,0.0,0.0,683.6754462718964,,,,,,,,,,,,,,,,,,,,,3.540477322305119,2.9325430362050615,8.440344484880884,0.09815937269586239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,273.0,10.0,20.0,2762.0,0.0,8.520350253311227,0.0,0.0,685.881961107254,,,,,,,,,,,,,,,,,,,,,3.6527754199983007,2.5982285025468763,8.464214710116783,0.558676101770887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,296.0,11.0,23.0,2785.0,0.0,12.404246494133647,0.0,0.0,688.2911260128021,,,,,,,,,,,,,,,,,,,,,6.987307460693447,4.384518843297865,12.317257454563727,0.387329645006418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,317.0,12.0,21.0,2806.0,0.0,12.32663590179506,0.0,0.0,690.7258658409119,,,,,,,,,,,,,,,,,,,,,4.581983702078846,4.414029104740646,12.254911812765123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,347.0,13.0,30.0,2836.0,0.0,15.013131319631853,0.0,0.0,693.8313457965851,,,,,,,,,,,,,,,,,,,,,6.255069287968613,5.027031726362243,14.855174735288642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,372.0,14.0,25.0,2861.0,0.0,11.686941625844929,0.0,0.0,696.4905788898468,,,,,,,,,,,,,,,,,,,,,4.20908787366189,3.9979084423864935,11.604912649389512,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,398.0,15.0,26.0,2887.0,0.0,14.195186763936888,0.0,0.0,699.1089818477631,,,,,,,,,,,,,,,,,,,,,6.323982301020032,4.124786525760829,14.058866899041554,0.2564676038702046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,427.0,16.0,29.0,2916.0,0.0,18.824836249401553,0.0,0.0,702.1755926609039,,,,,,,,,,,,,,,,,,,,,9.161385958981011,5.959105953705358,18.596330120501992,0.40471844091531783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,456.0,17.0,29.0,2945.0,0.0,18.77750770794248,0.0,0.0,705.3475103378296,,,,,,,,,,,,,,,,,,,,,8.535288152915747,6.3852305839955354,18.567099984376693,0.08485148249569219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,492.0,18.0,36.0,2981.0,0.0,21.72288267903331,0.0,0.0,709.2111186981201,,,,,,,,,,,,,,,,,,,,,8.394203784061807,7.069162542191574,21.463597073356734,0.09119242859172472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,529.0,19.0,37.0,3018.0,0.0,26.319884069672497,0.0,0.0,713.0882773399353,,,,,,,,,,,,,,,,,,,,,10.780913198283878,8.67052491736535,25.97291012868324,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,545.0,20.0,16.0,3034.0,0.0,8.608447616651876,0.0,0.0,714.8348073959351,,,,,,,,,,,,,,,,,,,,,3.2796711944354677,3.1018916705114146,8.573110525481345,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,26.0,1.0,26.0,3060.0,0.0,15.260828618479234,0.0,0.0,802.6934576034546,,,,,,,,,,,,,,,,,,,,,6.1672714728987765,5.106598838911953,15.130725881220423,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,51.0,2.0,25.0,3085.0,0.0,17.115439965454105,0.0,0.0,805.383617401123,,,,,,,,,,,,,,,,,,,,,6.986367763166193,5.929858178197704,16.974713223107944,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,79.0,3.0,28.0,3113.0,0.0,15.769134280690455,0.0,0.0,808.3090059757233,,,,,,,,,,,,,,,,,,,,,5.994517903517725,5.272648925054973,15.632537221297333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,97.0,4.0,18.0,3131.0,0.0,12.090834009992095,0.0,0.0,810.3077909946442,,,,,,,,,,,,,,,,,,,,,5.12960101790319,4.285267359701369,12.022534237610824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,121.0,5.0,24.0,3155.0,0.0,15.518119064718208,0.0,0.0,813.1336946487427,,,,,,,,,,,,,,,,,,,,,6.576658696848837,4.997120314964184,15.391045956861602,0.1926803922252044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,140.0,6.0,19.0,3174.0,0.0,10.1179214272132,0.0,0.0,815.1420273780823,,,,,,,,,,,,,,,,,,,,,4.594215356284742,3.195811874644191,10.050722730181425,0.22748236947132738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,159.0,7.0,19.0,3193.0,0.0,13.351646354551042,0.0,0.0,817.2722923755646,,,,,,,,,,,,,,,,,,,,,6.563977327207769,4.46053643973516,13.253424380671055,0.2601451563773034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,188.0,8.0,29.0,3222.0,0.0,20.808260457679086,0.0,0.0,820.211254119873,,,,,,,,,,,,,,,,,,,,,8.937680778324792,6.728088687052079,20.59022758004017,0.6397071491907957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,226.0,9.0,38.0,3260.0,0.0,22.98851677476306,0.0,0.0,824.1592516899109,,,,,,,,,,,,,,,,,,,,,9.221601282594381,7.194616122980131,22.683440122830007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,257.0,10.0,31.0,3291.0,0.0,22.45420715749508,0.0,0.0,827.264143705368,,,,,,,,,,,,,,,,,,,,,10.129238758491182,7.374958305589467,22.18454766676772,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,274.0,11.0,17.0,3308.0,0.0,4.3398459508888845,0.0,0.0,829.3444232940674,,,,,,,,,,,,,,,,,,,,,3.072061181719973,1.3612515275850108,4.322076748371658,0.5829560227137041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,307.0,12.0,33.0,3341.0,0.0,21.95925816375559,0.0,0.0,832.6585447788239,,,,,,,,,,,,,,,,,,,,,9.318504751464962,6.97498914958854,21.695116043929065,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,334.0,13.0,27.0,3368.0,0.0,14.108339821659332,0.0,0.0,835.5686957836151,,,,,,,,,,,,,,,,,,,,,5.881921431250874,4.641128313962386,13.977468903353362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,350.0,14.0,16.0,3384.0,0.0,10.464537570071178,0.0,0.0,837.3171877861023,,,,,,,,,,,,,,,,,,,,,5.101748788364936,3.2157773478476708,10.403706598948638,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,405.0,15.0,55.0,3439.0,0.0,39.425438099987694,0.0,0.0,842.8193061351776,,,,,,,,,,,,,,,,,,,,,17.80498701315308,11.524409232904222,38.52317163436136,0.4696863742739108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,434.0,16.0,29.0,3468.0,0.0,20.894661598565207,0.0,0.0,846.1366593837738,,,,,,,,,,,,,,,,,,,,,11.311259451700185,6.055013495532792,20.607830126889553,0.4263209432228675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,461.0,17.0,27.0,3495.0,0.0,17.148313255600357,0.0,0.0,848.9579665660858,,,,,,,,,,,,,,,,,,,,,8.727630723065642,5.096417862509875,16.946543366266756,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,489.0,18.0,28.0,3523.0,0.0,18.70497742752596,0.0,0.0,851.9701879024506,,,,,,,,,,,,,,,,,,,,,7.53210364417015,6.340078564779251,18.53112223884464,0.0439423075440879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,512.0,19.0,23.0,3546.0,0.0,16.50071086781485,0.0,0.0,854.6042461395264,,,,,,,,,,,,,,,,,,,,,8.515458267814484,4.645322993228964,16.337514018177455,0.7404288699106549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,534.0,20.0,22.0,3568.0,0.0,15.038364487923484,0.0,0.0,857.0196981430054,,,,,,,,,,,,,,,,,,,,,6.846446926533758,4.664685527077054,14.917562863704289,0.5233282716670071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,26.0,1.0,26.0,3594.0,0.0,20.133819611164732,0.0,0.0,943.8471944332123,,,,,,,,,,,,,,,,,,,,,9.151931571803049,6.5578610679860905,19.9357208963697,0.2330236472511078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,62.0,2.0,36.0,3630.0,0.0,31.24365674677706,0.0,0.0,947.5907647609711,,,,,,,,,,,,,,,,,,,,,14.92609914558538,9.691729251588557,30.76782205382158,0.35639200866646503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,83.0,3.0,21.0,3651.0,0.0,14.551264119792199,0.0,0.0,949.7904918193817,,,,,,,,,,,,,,,,,,,,,6.98180849882323,4.380605416119607,14.433498705228663,0.6794352753627018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,108.0,4.0,25.0,3676.0,0.0,16.279252708716783,0.0,0.0,952.3976726531982,,,,,,,,,,,,,,,,,,,,,6.533481330467469,5.5492632319153,16.14819591909737,0.022001983039810713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,144.0,5.0,36.0,3712.0,0.0,26.113780177297937,0.0,0.0,956.1145613193512,,,,,,,,,,,,,,,,,,,,,11.708990861033913,8.275357436798021,25.743718198980485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,182.0,6.0,38.0,3750.0,0.0,28.78678359710206,0.0,0.0,960.005336523056,,,,,,,,,,,,,,,,,,,,,12.964328543865884,9.386716807040635,28.35081238639557,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
